"d-inline-block href","img-fluid src","shipping-free-label","product-title","product-brand","product-main-price","price-discount","price-dicount-text","text_discount_avista_list_products","product-price-simulator","product-price-simulator 2","product-price-simulator 3","product-price-simulator 4","product-price-simulator 5","d-block","product-price-discount","product-price-discount 2","btn","btn href","shipping-free-label 2"
"https://protechorse.com.br/coleira-aerofagica-weaver-18974","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/coleira-para-aerofagia-weaver-importada-500x500.jpg","Frete grátis","Coleira Aerofagica - Weaver - 18974","Weaver","R$ 230,00","R$ 207,00","à vista","no Pix","em","R$ 230,00","3x","de","R$ 76,67","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/coleira-aerofagica-weaver-18974","- SÃO PAULO"
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-18976","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-preta-marrom-claro.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Preto /...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-18976",""
"https://protechorse.com.br/manta-professionals-choice-la-cxis-storm-bright-sky-18983","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-storm/manta-profchoice-storm-smx-3-4in-bright-sky-cxis-ear.jpg","Frete grátis","Manta Air Ride™ Storm Bright Sky Com Pelego #CXIS ...","Professional's Choice","","","","","de","R$ 1.722,22","em","10x","R$ 172,22","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cxis-storm-bright-sky-18983",""
"https://protechorse.com.br/manta-professionals-choice-la-cxis-storm-lagoon-18985","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-storm/manta-profchoice-storm-smx-3-4in-lagoon-cxis-lag.jpg","Frete grátis","Manta Air Ride™ Storm Lagoon Com Pelego #CXIS - Pr...","Professional's Choice","","","","","de","R$ 1.722,22","em","10x","R$ 172,22","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cxis-storm-lagoon-18985",""
"https://protechorse.com.br/manta-professionals-choice-la-cxis-storm-night-18986","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-storm/manta-profchoice-storm-smx-3-4in-nite-cxis.jpg","Frete grátis","Manta Air Ride™ Storm Night Com Pelego #CXIS - Pro...","Professional's Choice","","","","","de","R$ 1.722,22","em","10x","R$ 172,22","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cxis-storm-night-18986",""
"https://protechorse.com.br/manta-professionals-choice-la-cxhh-hand-bison-18987","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-hand/manta-profchoice-hand-bison.jpg","Frete grátis","Manta Air Ride™ Hand Bison Com Pelego #CXHH - Prof...","Professional's Choice","","","","","de","R$ 1.722,22","em","10x","R$ 172,22","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cxhh-hand-bison-18987",""
"https://protechorse.com.br/manta-professionals-choice-la-cxhh-hand-raven-18988","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-hand/manta-profchoice-hand-raven.jpg","Frete grátis","Manta Air Ride™ Hand Raven Com Pelego #CXHH - Prof...","Professional's Choice","","","","","de","R$ 1.722,22","em","10x","R$ 172,22","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cxhh-hand-raven-18988",""
"https://protechorse.com.br/manta-professionals-choice-la-cxhh-hand-salt-18989","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-hand/manta-profchoice-hand-salt.jpg","Frete grátis","Manta Air Ride™ Hand Salt Com Pelego #CXHH - Profe...","Professional's Choice","","","","","de","R$ 1.722,22","em","10x","R$ 172,22","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cxhh-hand-salt-18989",""
"https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-black-18990","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-jalapeno/manta-profchoice-jalepeno-black.jpg","Frete grátis","Manta Jalapeno Black Com Pelego #WSPCJ - Professio...","Professional's Choice","","","","","de","R$ 1.416,67","em","10x","R$ 141,67","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-black-18990",""
"https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-cream-18991","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-jalapeno/manta-profchoice-jalepeno-cream.jpg","Frete grátis","Manta Jalapeno Cream Com Pelego #WSPCJ - Professio...","Professional's Choice","","","","","de","R$ 1.416,67","em","10x","R$ 141,67","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-cream-18991",""
"https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-deep-sea-18992","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-jalapeno/manta-profchoice-jalepeno-deep-sea.jpg","Frete grátis","Manta Jalapeno Deep Sea Com Pelego #WSPCJ - Profes...","Professional's Choice","","","","","de","R$ 1.416,67","em","10x","R$ 141,67","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-deep-sea-18992",""
"https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-khaki-18993","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-profchoice-jalapeno/manta-profchoice-jalepeno-khaki.jpg","Frete grátis","Manta Jalapeno Khaki Com Pelego #WSPCJ - Professio...","Professional's Choice","","","","","de","R$ 1.416,67","em","10x","R$ 141,67","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-wspcj-jalapeno-khaki-18993",""
"https://protechorse.com.br/manta-professionals-choice-la-cfb-branco-preto-18994","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-professionals-choice/f143864623.jpeg","Frete grátis","Manta Professionals Choice Feltro - CFB - Branco /...","Professional's Choice","","","","","de","R$ 1.944,44","em","10x","R$ 194,44","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cfb-branco-preto-18994",""
"https://protechorse.com.br/manta-professionals-choice-feltro-cfb-preto-18995","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-professionals-choice/116536-default-l.jpg","Frete grátis","Manta Professionals Choice Feltro - CFB - Preto -...","Professional's Choice","","","","","de","R$ 1.944,44","em","10x","R$ 194,44","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-feltro-cfb-preto-18995",""
"https://protechorse.com.br/manta-professionals-choice-pelego-cfbd-branco-preto-18996","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/cxorg/manta-air-ride-professionals-choice-la-merino-cor-branca-cfbd-1.jpg","Frete grátis","Manta Cowboy Felt Air Ride Cor Branca Professional...","Professional's Choice","R$ 2.300,00","R$ 2.070,00","à vista","no Pix","em","R$ 2.300,00","10x","de","R$ 230,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-pelego-cfbd-branco-preto-18996",""
"https://protechorse.com.br/manta-professionals-choice-cxe-el-dorado-turquesa-preto-18998","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-professionals-choice/f143867413.jpg","Frete grátis","Manta Professionals Choice - CXE - El Dorado - Tur...","Professional's Choice","","","","","de","R$ 1.444,44","em","10x","R$ 144,44","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-cxe-el-dorado-turquesa-preto-18998",""
"https://protechorse.com.br/manta-professionals-choice-cxe-el-dorado-cinza-rosa-18999","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-professionals-choice/f143867414.jpeg","Frete grátis","Manta Professionals Choice - CXE - El Dorado - Cin...","Professional's Choice","","","","","de","R$ 1.444,44","em","10x","R$ 144,44","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-cxe-el-dorado-cinza-rosa-18999",""
"https://protechorse.com.br/manta-professionals-choice-la-cfrd-preto-19000","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/cxorg/manta-air-ride-professionals-choice-la-merino-cor-carvao-cfbd-1.jpg","Frete grátis","Manta Cowboy Felt Air Ride Cor Carvão Professional...","Professional's Choice","R$ 2.300,00","R$ 2.070,00","à vista","no Pix","em","R$ 2.300,00","10x","de","R$ 230,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-professionals-choice-la-cfrd-preto-19000",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-preto-19001","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-preta.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Preto ...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-preto-19001",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-marrom-19002","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-marrom.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Marrom ...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-marrom-19002",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-cinza-marrom-claro-19003","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-cinza-marrom-claro.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Cinza /...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-cinza-marrom-claro-19003",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-cinza-marrom-19004","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-cinza-marrom-escuro.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Cinza /...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-cinza-marrom-19004",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-cinza-preto-19005","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-cinza-preto.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Cinza /...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-cinza-preto-19005",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-marrom-preto-19006","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-marrom-preta.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Marrom ...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-marrom-preto-19006",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-preta-marrom-19007","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-preta-marrom.jpg","Frete grátis","Manta Boots Horse Tambor - Flow Tech Pad - Preta /...","Boots Horse","","","","","de","R$ 694,44","em","9x","R$ 77,16","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-preta-marrom-19007",""
"https://protechorse.com.br/estribo-professional-choice-turquoise-feather-19097","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/levantador-peiteira-boots/estribo-prof-choice.jpg","Frete grátis","Estribo Professionals Choice - Turquoise Feather -...","Professional's Choice","R$ 1.070,00","R$ 963,00","à vista","no Pix","em","R$ 1.070,00","10x","de","R$ 107,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/estribo-professional-choice-turquoise-feather-19097",""
"https://protechorse.com.br/manta-weaver-tambor-all-purpose-36056-santa-fe-beige-brown-19115","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/weaver/manta-weaver-all-purpose-santa-fe-navy-off-white.jpg","Frete grátis","Manta Weaver Tambor - All Purpose - 36056 - Santa ...","Weaver","R$ 950,00","R$ 855,00","à vista","no Pix","em","R$ 950,00","10x","de","R$ 95,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-weaver-tambor-all-purpose-36056-santa-fe-beige-brown-19115",""
"https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-estampa-boiadeira-19266","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flow-tech-pad/manta-flow-tech-pad-estampa-boiadeira.jpg","Frete grátis","Manta Boots Horse Tambor - FLow Tech Pad - Estampa...","Boots Horse","R$ 800,00","R$ 720,00","à vista","no Pix","em","R$ 800,00","10x","de","R$ 80,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flow-tech-pad-estampa-boiadeira-19266",""
"https://protechorse.com.br/barrigueira-wind-estreita-32-quot-boots-horse-estampa-boiadeira-19269","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/barrigueira-wind-32-estampa-boiadeira-1.jpg","Frete grátis","Barrigueira Wind estreita 32"" - Boots Horse - Esta...","Boots Horse","R$ 380,00","R$ 342,00","à vista","no Pix","em","R$ 380,00","5x","de","R$ 76,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/barrigueira-wind-estreita-32-quot-boots-horse-estampa-boiadeira-19269","- SÃO PAULO"
"https://protechorse.com.br/manta-impact-gel-redonda-cinza-caramelo-19470","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-classic-equine/manta-classic-impact-gel-redonda.jpg","Frete grátis","Manta Impact Gel Redonda - Cinza/Caramelo - 19470","Impact Gel","R$ 2.500,00","R$ 2.250,00","à vista","no Pix","em","R$ 2.500,00","10x","de","R$ 250,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-impact-gel-redonda-cinza-caramelo-19470",""
"https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-preto-marrom-claro-azul-royal-19519","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(transparent):quality(80)/protecho/catalog/manta-reverse-pressure/image-removebg-preview-2023-10-20t162903504.png","Frete grátis","MANTA BOOTS HORSE REVERSE PRESSURE LÃ CURVA - PRET...","Boots Horse","","","","","de","R$ 594,44","em","8x","R$ 74,31","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-preto-marrom-claro-azul-royal-19519",""
"https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-bege-azul-royal-branco-verde-19521","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(transparent):quality(80)/protecho/catalog/manta-reverse-pressure/image-removebg-preview-98.20231020165029.png","Frete grátis","MANTA BOOTS HORSE REVERSE PRESSURE LÃ CURVA - BEGE...","Boots Horse","","","","","de","R$ 594,44","em","8x","R$ 74,31","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-bege-azul-royal-branco-verde-19521",""
"https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-preto-bege-azul-petroleo-19523","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(transparent):quality(80)/protecho/catalog/manta-reverse-pressure/image-removebg-preview-2023-10-20t164738807.png","Frete grátis","MANTA BOOTS HORSE REVERSE PRESSURE LÃ CURVA - PRET...","Boots Horse","","","","","de","R$ 594,44","em","8x","R$ 74,31","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-preto-bege-azul-petroleo-19523",""
"https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-cinza-rosa-vermelho-azul-roxo-19524","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(transparent):quality(80)/protecho/catalog/manta-reverse-pressure/image-removebg-preview-2023-10-20t164903063.png","Frete grátis","MANTA BOOTS HORSE REVERSE PRESSURE LÃ CURVA - CINZ...","Boots Horse","","","","","de","R$ 594,44","em","8x","R$ 74,31","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-cinza-rosa-vermelho-azul-roxo-19524",""
"https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-preto-vermelho-verde-19528","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(transparent):quality(80)/protecho/catalog/manta-reverse-pressure/image-removebg-preview-2023-10-23t082558716.png","Frete grátis","MANTA BOOTS HORSE REVERSE PRESSURE LÃ CURVA - PRET...","Boots Horse","","","","","de","R$ 594,44","em","8x","R$ 74,31","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-curva-preto-vermelho-verde-19528",""
"https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-reta-laranja-preto-vermelho-19540","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(transparent):quality(80)/protecho/catalog/manta-reverse-pressure-reta/image-removebg-preview-98.png","Frete grátis","MANTA BOOTS HORSE REVERSE PRESSURE LÃ RETA - LARAN...","Boots Horse","","","","","de","R$ 594,44","em","8x","R$ 74,31","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-reverse-pressure-la-reta-laranja-preto-vermelho-19540",""
"https://protechorse.com.br/manta-boots-horse-flex-chip-tambor-redonda-feltro-estampa-borboletas-19626","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-flex-chip/manta-flex-chip-redonda-borboleta.jpg","Frete grátis","Manta Boots Horse Flex Chip Tambor Redonda Feltro ...","Boots Horse","R$ 600,00","R$ 540,00","à vista","no Pix","em","R$ 600,00","8x","de","R$ 75,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-flex-chip-tambor-redonda-feltro-estampa-borboletas-19626",""
"https://protechorse.com.br/barrigueira-wind-estreita-32-quot-boots-horse-estampa-a25-19636","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/barrigueiras/barrigueirawind-a25.jpg","Frete grátis","Barrigueira Wind estreita 32"" - Boots Horse - Esta...","Boots Horse","R$ 380,00","R$ 342,00","à vista","no Pix","em","R$ 380,00","5x","de","R$ 76,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/barrigueira-wind-estreita-32-quot-boots-horse-estampa-a25-19636","- SÃO PAULO"
"https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-rosa-caramelo-19640","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-boots-horse/manta-flex-chip-quadrada-feltro-rosa-caramelo.jpeg","Frete grátis","Manta Boots Horse Tambor Flex Chip Quadrada Feltro...","Boots Horse","R$ 560,00","R$ 504,00","à vista","no Pix","em","R$ 560,00","8x","de","R$ 70,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-rosa-caramelo-19640",""
"https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-preto-verde-agua-19641","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-boots-horse/manta-flex-chip-quadrada-feltro-preta-verde-agua.jpeg","Frete grátis","Manta Boots Horse Tambor Flex Chip Quadrada Feltro...","Boots Horse","R$ 560,00","R$ 504,00","à vista","no Pix","em","R$ 560,00","8x","de","R$ 70,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-preto-verde-agua-19641",""
"https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-rosa-preto-19642","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/manta-boots-horse/manta-flex-chip-quadrada-feltro.jpg","Frete grátis","Manta Boots Horse Tambor Flex Chip Quadrada Feltro...","Boots Horse","R$ 560,00","R$ 504,00","à vista","no Pix","em","R$ 560,00","8x","de","R$ 70,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-rosa-preto-19642",""
"https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-roxo-cafe-19646","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/mantas-boots-horse-marco/c249d151-afe4-43f1-8b4a-0258cf106ef2.jpeg","Frete grátis","Manta Boots Horse Tambor Flex Chip Quadrada Feltro...","Boots Horse","R$ 560,00","R$ 504,00","à vista","no Pix","em","R$ 560,00","8x","de","R$ 70,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-boots-horse-tambor-flex-chip-quadrada-feltro-roxo-cafe-19646",""
"https://protechorse.com.br/talco-para-laco-tomahawk-19721","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/tomahawk/talco-para-laco.jpg","","TALCO PARA LAÇO TOMAHAWK - 19721","Tomahawk","R$ 15,00","R$ 13,50","à vista","no Pix","em","R$ 15,00","1x","de","R$ 15,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/talco-para-laco-tomahawk-19721",""
"https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-01-19791","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/mustang/whatsapp-image-2023-12-08-at-124503.jpeg","Frete grátis","MANTA MUSTANG COM ESTRIBO - 9685 - ESTAMPA 01 - 19...","Mustang","R$ 900,00","R$ 810,00","à vista","no Pix","em","R$ 900,00","10x","de","R$ 90,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-01-19791",""
"https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-02-19792","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/mustang/whatsapp-image-2023-12-08-at-124509.jpeg","Frete grátis","MANTA MUSTANG COM ESTRIBO - 9685 - ESTAMPA 02 - 19...","Mustang","R$ 900,00","R$ 810,00","à vista","no Pix","em","R$ 900,00","10x","de","R$ 90,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-02-19792",""
"https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-02-copia-19793","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/mustang/whatsapp-image-2023-12-08-at-125055.jpeg","Frete grátis","MANTA MUSTANG COM ESTRIBO - 9685 - ESTAMPA 03 - 19...","Mustang","R$ 900,00","R$ 810,00","à vista","no Pix","em","R$ 900,00","10x","de","R$ 90,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-02-copia-19793",""
"https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-04-19794","https://img.irroba.com.br/fit-in/250x250/filters:format(webp):fill(fff):quality(80)/protecho/catalog/mustang/whatsapp-image-2023-12-08-at-125244.jpeg","Frete grátis","MANTA MUSTANG COM ESTRIBO - 9685 - ESTAMPA 04 - 19...","Mustang","R$ 900,00","R$ 810,00","à vista","no Pix","em","R$ 900,00","10x","de","R$ 90,00","(*) Em compras à partir de R$ 99,99","à vista no Pix *","ou","COMPRAR","https://protechorse.com.br/manta-mustang-com-estribo-9685-estampa-04-19794",""
